slug,school_name,year,unit,pct70
ajou,아주대학교,2025,경영학과,82.83
ajou,아주대학교,2025,첨단신소재공학,82.33
ajou,아주대학교,2025,국어국문학과,82.0
ajou,아주대학교,2025,기계공학과,81.83
ajou,아주대학교,2025,불어불문학과,81.33
ajou,아주대학교,2025,수학과,81.17
ajou,아주대학교,2025,영어영문학과,81.0
ajou,아주대학교,2025,산업공학과,80.5
ajou,아주대학교,2025,건설시스템공학과,80.5
ajou,아주대학교,2025,심리학과,80.5
ajou,아주대학교,2025,자유전공학부 (인문),80.33
ajou,아주대학교,2026,의학과,98.83
ajou,아주대학교,2026,화학공학과,89.17
ajou,아주대학교,2026,교통시스템공학과,77.5
ajou,아주대학교,2026,약학과,94.5
ajou,아주대학교,2026,첨단신소재공학과,90.5
ajou,아주대학교,2026,사이버보안학과,90.33
ajou,아주대학교,2026,지능형반도체공학과,89.5
ajou,아주대학교,2026,자유전공학부 (인문),88.83
ajou,아주대학교,2026,간호학과 (교차),88.17
ajou,아주대학교,2026,간호학과,86.83
ajou,아주대학교,2026,소프트웨어학과,86.5
ajou,아주대학교,2026,미래모빌리티공학과,86.33
ajou,아주대학교,2026,건축학과,86.17
ajou,아주대학교,2026,기계공학과,86.17
ajou,아주대학교,2026,전자공학과,86.17
ajou,아주대학교,2026,금융공학과,85.83
ajou,아주대학교,2026,자유전공학부 (자연),85.83
ajou,아주대학교,2026,경영학과,85.67
ajou,아주대학교,2026,산업공학과,85.67
ajou,아주대학교,2026,응용화학과,85.67
ajou,아주대학교,2026,프론티어과학학부,85.5
ajou,아주대학교,2024,의학과,97.33
ajou,아주대학교,2024,약학과,96.67
ajou,아주대학교,2024,소프트웨어학과,89.33
ajou,아주대학교,2024,응용화학생명공학과,77.0
sogang,서강대학교,2025,시스템반도체공학과,93.67
sogang,서강대학교,2025,영문학부,88.83
sogang,서강대학교,2025,중국문화학과,90.5
sogang,서강대학교,2025,인문학부,89.17
sogang,서강대학교,2025,유럽문화학과,94.0
sogang,서강대학교,2025,사회과학부,88.33
sogang,서강대학교,2025,경제학부,93.17
sogang,서강대학교,2025,경영학부,93.5
sogang,서강대학교,2025,한국학협동전공,90.83
sogang,서강대학교,2025,지식융합미디어학부,91.17
sogang,서강대학교,2025,수학과,92.33
sogang,서강대학교,2025,물리학과,90.17
sogang,서강대학교,2025,화학과,91.33
sogang,서강대학교,2025,생명과학과,89.5
sogang,서강대학교,2025,자연과학부,94.17
sogang,서강대학교,2025,전자공학과,90.83
sogang,서강대학교,2025,화공생명공학과,91.83
sogang,서강대학교,2025,기계공학과,92.67
sogang,서강대학교,2025,컴퓨터공학과,89.17
sogang,서강대학교,2025,인공지능학과,93.5
sogang,서강대학교,2025,인문기반자유전공학부,94.0
sogang,서강대학교,2025,AI기반자유전공학부,93.5
sogang,서강대학교,2024,시스템반도체공학과,93.33
sogang,서강대학교,2024,전자공학과,92.83
sogang,서강대학교,2024,생명과학과,92.5
sogang,서강대학교,2024,컴퓨터공학과,92.5
sogang,서강대학교,2024,지식융합미디어학부,92.17
sogang,서강대학교,2024,경제학부,91.5
sogang,서강대학교,2024,경영학부,91.5
sogang,서강대학교,2024,인문학부,91.0
sogang,서강대학교,2024,유럽문화학과,91.0
sogang,서강대학교,2024,한국학협동전공,90.83
sogang,서강대학교,2024,기계공학과,91.83
sogang,서강대학교,2024,물리학과,91.5
sogang,서강대학교,2024,사회과학부,90.83
sogang,서강대학교,2024,수학과,91.83
sogang,서강대학교,2024,영문학부,90.5
sogang,서강대학교,2024,인공지능학과,91.83
sogang,서강대학교,2024,중국문화학과,90.5
sogang,서강대학교,2024,화공생명공학과,91.17
sogang,서강대학교,2024,화학과,91.17
sogang,서강대학교,2023,인문학부,91.0
sogang,서강대학교,2023,영문학부,90.83
sogang,서강대학교,2023,경제학부,91.17
sogang,서강대학교,2023,경영학부,91.5
sogang,서강대학교,2023,컴퓨터공학과,93.0
sogang,서강대학교,2023,전자공학과,92.83
sogang,서강대학교,2023,시스템반도체공학과,95.33
sogang,서강대학교,2023,기계공학과,91.0
sogang,서강대학교,2023,중국문화학부,91.67
sogang,서강대학교,2023,사회과학부,91.17
sogang,서강대학교,2022,인문계,92.67
sogang,서강대학교,2022,영미문화계,92.33
sogang,서강대학교,2022,사회과학부,92.0
sogang,서강대학교,2022,경제학부,91.5
sogang,서강대학교,2022,경영학부,92.0
sogang,서강대학교,2022,수학과,90.5
sogang,서강대학교,2022,물리학과,91.17
sogang,서강대학교,2022,전자공학과,89.83
sogang,서강대학교,2022,컴퓨터공학과,90.33
sogang,서강대학교,2022,기계공학과,91.33
skku,성균관대학교,2025,글로벌리더학부,99.0
skku,성균관대학교,2025,글로벌경제학과,62.0
skku,성균관대학교,2025,소프트웨어학과,94.83
skku,성균관대학교,2025,반도체시스템공학과,95.67
skku,성균관대학교,2025,건축학과(,75.0
skku,성균관대학교,2025,약학과,97.0
skku,성균관대학교,2025,의예과,99.0
skku,성균관대학교,2025,수학교육과,66.7
skku,성균관대학교,2025,건설환경공학부,62.0
skku,성균관대학교,2025,스포츠과학과,70.6
skku,성균관대학교,2025,반도체융합공학과,90.0
skku,성균관대학교,2025,양자정보공학과,80.0
skku,성균관대학교,2025,생명과학과,94.0
skku,성균관대학교,2025,물리학과,62.0
skku,성균관대학교,2025,자유전공계열,95.73
skku,성균관대학교,2025,인문과학계열,99.97
skku,성균관대학교,2025,글로벌경영학과,78.73
skku,성균관대학교,2025,자연과학계열,99.0
skku,성균관대학교,2025,전자전기공학부,93.07
skku,성균관대학교,2025,지능형소프트웨어학과,95.67
skku,성균관대학교,2025,글로벌바이오메디컬공학과,70.1
skku,성균관대학교,2025,에너지학과,71.0
skku,성균관대학교,2025,사회과학계열,99.0
skku,성균관대학교,2025,경영학과,70.0
skku,성균관대학교,2025,유학·동양학과,77.0
skku,성균관대학교,2025,국어국문학과,88.0
skku,성균관대학교,2025,한문학과,70.0
skku,성균관대학교,2025,사학과,81.0
skku,성균관대학교,2025,수학과,85.7
skku,성균관대학교,2025,화학과,68.0
skku,성균관대학교,2025,글로벌융합학부,71.0
skku,성균관대학교,2025,의상학과,64.0
skku,성균관대학교,2025,영상학과,91.33
skku,성균관대학교,2025,한문교육과,91.33
skku,성균관대학교,2025,미술학과 (동양화),78.5
skku,성균관대학교,2025,미술학과 (서양화),82.5
skku,성균관대학교,2025,디자인학과 (서피스디자인),82.5
skku,성균관대학교,2024,의예과,99.0
skku,성균관대학교,2024,약학과,97.67
skku,성균관대학교,2024,반도체시스템공학과,95.67
skku,성균관대학교,2024,지능형소프트웨어학과,95.67
skku,성균관대학교,2024,글로벌경영학과,93.0
skku,성균관대학교,2024,글로벌리더학,92.8
skku,성균관대학교,2024,사회과학계열,92.3
skku,성균관대학교,2024,글로벌경제학과,92.2
skku,성균관대학교,2024,경영학과,91.8
skku,성균관대학교,2024,소프트웨어학과,94.83
skku,성균관대학교,2024,전자전기공학부,94.67
skku,성균관대학교,2022,사회과학계열,94.17
skku,성균관대학교,2022,글로벌경제학과,94.83
skku,성균관대학교,2022,인문과학계열,93.33
skku,성균관대학교,2022,경영학과,94.0
skku,성균관대학교,2022,영상학과,94.17
skku,성균관대학교,2022,공학계열,92.83
skku,성균관대학교,2022,전자전기공학부,93.17
skku,성균관대학교,2022,반도체시스템공학과,94.33
skku,성균관대학교,2022,의예과,99.17
skku,성균관대학교,2022,건설환경공학부,92.5
skku,성균관대학교,2022,스포츠과학과,86.33
skku,성균관대학교,2023,글로벌경제학과,93.0
skku,성균관대학교,2023,글로벌경영학과,92.83
skku,성균관대학교,2023,사회과학계열,92.33
skku,성균관대학교,2023,경영학과,92.0
skku,성균관대학교,2023,의예과,99.36
skku,성균관대학교,2023,약학과,97.67
skku,성균관대학교,2023,글로벌바이오메디컬공학과,95.0
skku,성균관대학교,2023,전자전기공학부,93.81
hanyang,한양대학교,2025,의예과,96.67
hanyang,한양대학교,2025,반도체공학과,91.67
hanyang,한양대학교,2025,생명공학과,93.3
hanyang,한양대학교,2025,화학공학과,93.27
hanyang,한양대학교,2025,융합전자공학부,94.01
hanyang,한양대학교,2025,데이터사이언스학부,92.99
hanyang,한양대학교,2025,관광학부,92.91
hanyang,한양대학교,2025,컴퓨터소프트웨어학부,92.67
hanyang,한양대학교,2025,행정학과,92.44
hanyang,한양대학교,2025,한양인터칼리지,92.43
hanyang,한양대학교,2025,국어교육과,92.42
hanyang,한양대학교,2025,파이낸스경영학과,92.37
hanyang,한양대학교,2025,신소재공학부,92.33
hanyang,한양대학교,2025,에너지공학과,92.3
hanyang,한양대학교,2025,건축학부,89.83
hanyang,한양대학교,2025,미래자동차공학과,92.29
hanyang,한양대학교,2025,기계공학부,92.27
hanyang,한양대학교,2025,정치외교학과,92.21
hanyang,한양대학교,2025,건축공학부,92.17
hanyang,한양대학교,2025,사회학과,92.15
hanyang,한양대학교,2025,수학과,92.75
hanyang,한양대학교,2025,스포츠사이언스전공,88.72
hanyang,한양대학교,2025,실내건축디자인학과,91.38
hanyang,한양대학교,2025,경영학부,87.67
hanyang,한양대학교,2025,건설환경공학과,96.0
hanyang,한양대학교,2025,간호학과,89.17
hanyang,한양대학교,2025,국어국문학과,90.67
hanyang,한양대학교,2025,경제금융학부,92.17
hanyang,한양대학교,2024,의예과,98.83
hanyang,한양대학교,2024,반도체공학과,95.45
hanyang,한양대학교,2024,생명공학과,94.75
hanyang,한양대학교,2024,미래자동차공학과,95.04
hanyang,한양대학교,2024,행정학과,94.0
hanyang,한양대학교,2024,미디어커뮤니케이션학과,93.5
hanyang,한양대학교,2024,정책학과,93.5
hanyang,한양대학교,2024,국어교육과,93.3
hanyang,한양대학교,2024,정보시스템학과/교육공학과,93.0
hanyang,한양대학교,2024,에너지공학과,94.25
hanyang,한양대학교,2024,데이터사이언스학부,94.64
hanyang,한양대학교,2024,생체공학과,94.0
hanyang,한양대학교,2024,융합전자공학부,93.5
hanyang,한양대학교,2024,컴퓨터소프트웨어학부,93.25
hanyang,한양대학교,2024,전기공학부,93.5
hanyang,한양대학교,2024,생명과학과,94.92
hanyang,한양대학교,2024,신소재공학부,94.38
hanyang,한양대학교,2026,의예과,98.38
hanyang,한양대학교,2026,반도체공학과,96.26
hanyang,한양대학교,2026,기계공학부,93.67
hanyang,한양대학교,2026,에너지공학과,93.67
hanyang,한양대학교,2026,한양인터칼리지학부,93.55
hanyang,한양대학교,2026,융합전자공학부,93.53
hanyang,한양대학교,2026,미래자동차공학과,93.51
hanyang,한양대학교,2026,컴퓨터소프트웨어학부,93.49
hanyang,한양대학교,2026,간호학과,93.48
hanyang,한양대학교,2026,화학공학과,93.48
hanyang,한양대학교,2026,물리학과,93.33
hanyang,한양대학교,2026,데이터사이언스학부,93.31
hanyang,한양대학교,2026,자원환경공학과,93.2
hanyang,한양대학교,2026,수학교육과,93.17
hanyang,한양대학교,2026,생명공학과,93.17
hanyang,한양대학교,2023,의예과,99.5
hanyang,한양대학교,2023,컴퓨터소프트웨어학부,96.33
hanyang,한양대학교,2023,정보시스템학과,96.0
hanyang,한양대학교,2023,반도체공학과,95.25
hanyang,한양대학교,2023,건축학부,93.75
hanyang,한양대학교,2023,기계공학부,92.5
hanyang,한양대학교,2023,경제금융학부,92.5
hanyang,한양대학교,2023,경영학부,92.0
hanyang,한양대학교,2023,교육학과,92.67
hanyang,한양대학교,2023,간호학과,91.75
hanyang,한양대학교,2023,데이터사이언스학과,94.0
hanyang,한양대학교,2023,미래자동차공학과,90.5
hanyang,한양대학교,2023,유기나노공학과,94.33
hanyang,한양대학교,2023,전기공학과,92.75
hanyang,한양대학교,2023,정치외교학과,93.25
hanyang,한양대학교,2023,수학교육과,94.25
hanyang,한양대학교,2023,영어영문학과,92.33
hanyang,한양대학교,2023,파이낸스경영학과,93.17
hanyang,한양대학교,2023,행정학과,93.5
hanyang,한양대학교,2023,미디어커뮤니케이션학과,93.0
hanyang,한양대학교,2022,정보시스템학과,95.25
hanyang,한양대학교,2022,에너지공학과,93.25
hanyang,한양대학교,2022,미래자동차공학과,93.5
hanyang,한양대학교,2022,관광학부,95.25
hanyang,한양대학교,2022,행정학과,95.75
hanyang,한양대학교,2022,파이낸스경영학과,95.75
hanyang,한양대학교,2022,연극영화학과 (영화전공),94.75
hanyang,한양대학교,2022,심리뇌과학과,96.0
hanyang,한양대학교,2022,도시공학과,91.75
hanyang,한양대학교,2022,컴퓨터소프트웨어학부,92.75
hanyang,한양대학교,2022,기계공학부,92.75
hanyang,한양대학교,2022,의예과,97.75
hanyang,한양대학교,2022,국어국문학과,95.0
hanyang,한양대학교,2022,사학과,95.0
hanyang,한양대학교,2022,정치외교학과,94.25
hanyang,한양대학교,2022,정책학과,95.5
hanyang,한양대학교,2022,영어교육과,94.25
konkuk,건국대학교,2025,수의예과,95.5
konkuk,건국대학교,2025,컴퓨터공학부,91.83
konkuk,건국대학교,2025,첨단바이오공학부,91.83
konkuk,건국대학교,2025,KU자유전공학부,91.67
konkuk,건국대학교,2025,융합생명공학과,91.5
konkuk,건국대학교,2025,전기전자공학부,91.0
konkuk,건국대학교,2025,화학공학부,91.0
konkuk,건국대학교,2025,경제학과,90.83
konkuk,건국대학교,2025,경영학과,90.67
konkuk,건국대학교,2025,재료공학과,90.5
konkuk,건국대학교,2025,행정학과,90.3
konkuk,건국대학교,2025,영어영문학과,90.17
konkuk,건국대학교,2025,응용통계학과,90.17
konkuk,건국대학교,2025,동물자원과학과/식품유통공학부,90.17
konkuk,건국대학교,2024,수의예과,95.75
konkuk,건국대학교,2024,화학공학부,92.25
konkuk,건국대학교,2024,의생명공학과,92.0
konkuk,건국대학교,2024,수학교육과,91.25
konkuk,건국대학교,2024,융합생명공학과,91.25
konkuk,건국대학교,2024,경영학과,91.5
konkuk,건국대학교,2024,미디어커뮤니케이션학과,90.75
konkuk,건국대학교,2024,의상디자인학과 (인문),90.75
konkuk,건국대학교,2024,행정학과,89.25
konkuk,건국대학교,2024,영어교육과,89.5
konkuk,건국대학교,2024,교육공학과,79.5
konkuk,건국대학교,2024,융합인재학과,81.5
konkuk,건국대학교,2024,정치외교학과,81.0
konkuk,건국대학교,2024,물리학과,85.75
konkuk,건국대학교,2024,전기전자공학부,87.0
konkuk,건국대학교,2024,화학공학과,92.25
konkuk,건국대학교,2024,컴퓨터공학과,90.5
konkuk,건국대학교,2024,국제무역학과,88.25
konkuk,건국대학교,2024,국어국문학과,84.0
konkuk,건국대학교,2024,철학과,91.0
konkuk,건국대학교,2024,문화콘텐츠학과,83.5
konkuk,건국대학교,2024,수학과,88.25
konkuk,건국대학교,2024,경제학과,81.0
konkuk,건국대학교,2024,부동산학과,89.25
konkuk,건국대학교,2024,동물자원과학과,89.75
konkuk,건국대학교,2023,수의예과,96.83
konkuk,건국대학교,2023,컴퓨터공학부,89.83
konkuk,건국대학교,2023,줄기세포재생공학과,89.83
konkuk,건국대학교,2023,융합생명공학과,89.83
konkuk,건국대학교,2023,의생명공학과,89.67
konkuk,건국대학교,2023,스마트ICT융합공학과,89.5
konkuk,건국대학교,2023,미래에너지공학과,89.17
konkuk,건국대학교,2022,물리학과,86.0
konkuk,건국대학교,2022,전기전자공학부,89.67
konkuk,건국대학교,2022,컴퓨터공학과,88.83
konkuk,건국대학교,2022,국제무역학과,87.33
konkuk,건국대학교,2022,글로벌비즈니스학과,88.0
konkuk,건국대학교,2022,수의예과,96.67
konkuk,건국대학교,2022,영어교육과,87.67
konkuk,건국대학교,2022,국어국문학과,85.83
konkuk,건국대학교,2022,영어영문학과,86.33
konkuk,건국대학교,2022,지리학과,86.33
konkuk,건국대학교,2022,정치외교학과,85.83
konkuk,건국대학교,2022,경제학과,87.0
konkuk,건국대학교,2022,행정학과,85.83
konkuk,건국대학교,2022,경영학과,87.17
konkuk,건국대학교,2022,부동산학과,88.5
konkuk,건국대학교,2022,식량자원과학과,86.83
konkuk,건국대학교,2022,환경보건과학과,88.0
konkuk,건국대학교,2022,미디어커뮤니케이션학과,88.33
konkuk,건국대학교,2022,스마트ICT융합공학과,88.33
konkuk,건국대학교,2022,의생명공학과,90.33
konkuk,건국대학교,2022,융합생명공학과,91.0
dongguk,동국대학교,2025,일본학과 나,61.0
dongguk,동국대학교,2025,중어중문학과 가,83.0
dongguk,동국대학교,2025,수학과 나,65.0
dongguk,동국대학교,2025,화학과 가,61.0
dongguk,동국대학교,2025,통계학과 나,70.0
dongguk,동국대학교,2025,물리학과 다,69.0
dongguk,동국대학교,2025,정치외교학전공 나,75.0
dongguk,동국대학교,2025,행정학전공 가,77.0
dongguk,동국대학교,2025,식품산업관리학과 가,61.0
dongguk,동국대학교,2025,광고홍보학과 나,82.0
dongguk,동국대학교,2025,경영정보학과 가,99.0
dongguk,동국대학교,2025,바이오환경과학과 가,92.0
dongguk,동국대학교,2025,식품생명공학과 나,83.0
dongguk,동국대학교,2025,의생명공학과 나,79.0
dongguk,동국대학교,2025,전자전기공학부 가,67.0
dongguk,동국대학교,2025,건설환경공학과 나,85.0
dongguk,동국대학교,2025,첨단융합 컴퓨터․AI학부(자연),74.0
dongguk,동국대학교,2025,약학 약학과 나,85.0
dongguk,동국대학교,2025,불교 문화유산학과,68.0
dongguk,동국대학교,2025,철학과,84.0
dongguk,동국대학교,2025,수학과,78.0
dongguk,동국대학교,2025,화학과,89.0
dongguk,동국대학교,2025,통계학과,78.0
dongguk,동국대학교,2025,물리학과,60.0
dongguk,동국대학교,2025,정치외교학전공,63.0
dongguk,동국대학교,2025,북한학전공,71.0
dongguk,동국대학교,2025,사회 국제통상학과,75.0
dongguk,동국대학교,2025,과학 사회학전공,88.0
dongguk,동국대학교,2025,미디어커뮤니케이션학전공,60.0
dongguk,동국대학교,2025,사회복지학과,60.0
dongguk,동국대학교,2025,경영학과,80.0
dongguk,동국대학교,2025,경영 회계학과,77.0
dongguk,동국대학교,2025,의생명공학과,67.0
dongguk,동국대학교,2025,전자전기공학부,69.0
dongguk,동국대학교,2025,화공생물공학과,71.0
dongguk,동국대학교,2025,건축공학부,69.0
dongguk,동국대학교,2025,컴퓨터․AI학부,64.0
dongguk,동국대학교,2025,국어교육과,63.0
dongguk,동국대학교,2025,수학교육과,83.0
dongguk,동국대학교,2025,가정교육과,93.0
dongguk,동국대학교,2025,문화유산학과,86.6
dongguk,동국대학교,2025,영어영문학부,87.43
dongguk,동국대학교,2025,사학과,80.0
dongguk,동국대학교,2025,법과 법학과,98.0
dongguk,동국대학교,2025,행정학전공,68.0
dongguk,동국대학교,2025,국제통상학과,82.0
dongguk,동국대학교,2025,광고홍보학과,89.0
dongguk,동국대학교,2025,경찰사법경찰행정학부,88.0
dongguk,동국대학교,2025,경영정보학과,70.0
dongguk,동국대학교,2025,식품생명공학과,73.0
dongguk,동국대학교,2025,정보통신공학과,90.0
dongguk,동국대학교,2025,건설환경공학과,73.0
dongguk,동국대학교,2025,기계로봇에너지공학과,82.0
dongguk,동국대학교,2025,산업시스템공학과,90.0
dongguk,동국대학교,2025,에너지신소재공학과,76.0
dongguk,동국대학교,2025,융합 시스템반도체학부,86.0
dongguk,동국대학교,2025,교육학과,65.0
dongguk,동국대학교,2025,역사교육과,78.0
dongguk,동국대학교,2025,지리교육과,79.0
dongguk,동국대학교,2025,예술 영화영상학과,60.0
dongguk,동국대학교,2025,열린전공학부(자연),82.0
dongguk,동국대학교,2025,중어중문학과,67.0
dongguk,동국대학교,2025,경제학과,69.0
dongguk,동국대학교,2025,경찰사법 경찰행정학부,66.0
dongguk,동국대학교,2025,바이오 생명과학과,67.0
dongguk,동국대학교,2025,시스템 의생명공학과,61.0
dongguk,동국대학교,2025,융합보안학과,70.0
dongguk,동국대학교,2025,미래융합 사회복지상담학과,85.0
dongguk,동국대학교,2025,국어국문·문예창작학부,66.0
dongguk,동국대학교,2025,일본학과,87.79
dongguk,동국대학교,2025,사회과학 국제통상학과,67.17
dongguk,동국대학교,2025,바이오환경과학과,90.0
dongguk,동국대학교,2025,생명과학과,91.0
dongguk,동국대학교,2025,컴퓨터․AI학부(인문),71.75
dongguk,동국대학교,2025,시스템반도체학부,90.36
dongguk,동국대학교,2025,약학 약학과,67.2
dongguk,동국대학교,2025,문과 국어국문·문예창작학부,71.0
dongguk,동국대학교,2025,서양화전공,60.0
dongguk,동국대학교,2025,불교학부 나,86.08
dongguk,동국대학교,2025,문화유산학과 가,89.5
dongguk,동국대학교,2025,국어국문·문예창작학부 나,88.33
dongguk,동국대학교,2025,영어영문학부 나,88.94
dongguk,동국대학교,2025,철학과 나,94.33
dongguk,동국대학교,2025,사학과 나,88.38
dongguk,동국대학교,2025,법과 법학과 나,89.19
dongguk,동국대학교,2025,북한학전공 가,90.5
dongguk,동국대학교,2025,경제학과 가,87.88
dongguk,동국대학교,2025,국제통상학과 가,88.48
dongguk,동국대학교,2025,사회학전공 나,90.25
dongguk,동국대학교,2025,미디어커뮤니케이션학전공 가,89.0
dongguk,동국대학교,2025,사회복지학과 가,91.0
dongguk,동국대학교,2025,경찰사법 경찰행정학부 다,91.44
dongguk,동국대학교,2025,경영학과 나,93.08
dongguk,동국대학교,2025,경영 회계학과 나,90.72
dongguk,동국대학교,2025,생명과학과 가,85.79
dongguk,동국대학교,2025,정보통신공학과 나,84.92
dongguk,동국대학교,2025,화공생물공학과 나,85.86
dongguk,동국대학교,2025,기계로봇에너지공학과 가,88.66
dongguk,동국대학교,2025,건축공학부 가,85.43
dongguk,동국대학교,2025,산업시스템공학과 가,89.43
dongguk,동국대학교,2025,에너지신소재공학과 가,86.86
dongguk,동국대학교,2025,컴퓨터․AI학부(인문) 나,93.2
dongguk,동국대학교,2025,첨단융합 컴퓨터․AI학부(자연) 나,86.07
dongguk,동국대학교,2025,시스템반도체학부 다,89.5
dongguk,동국대학교,2025,교육학과 가,86.1
dongguk,동국대학교,2025,국어교육과 가,87.32
dongguk,동국대학교,2025,역사교육과 가,90.39
dongguk,동국대학교,2025,사범 지리교육과 가,91.85
dongguk,동국대학교,2025,수학교육과 가,84.39
dongguk,동국대학교,2025,가정교육과 가,86.6
dongguk,동국대학교,2025,조소전공 나,67.58
dongguk,동국대학교,2025,영화영상학과 가,85.79
dongguk,동국대학교,2025,열린전공학부(인문) 다,89.62
dongguk,동국대학교,2025,열린전공학부(자연) 다,87.26
dongguk,동국대학교,2025,문과 일본학과 나,93.0
dongguk,동국대학교,2025,바이오 생명과학과 가,75.5
dongguk,동국대학교,2025,시스템 식품생명공학과 나,84.5
dongguk,동국대학교,2025,컴퓨터․AI학부 나,80.6
dongguk,동국대학교,2025,예술 영화영상학과 가,87.0
dongguk,동국대학교,2025,사회과학 국제통상학과 가,87.0
dongguk,동국대학교,2025,공과 전자전기공학부 가,73.0
dongguk,동국대학교,2025,첨단융합 컴퓨터․AI학부 나,87.0
dongguk,동국대학교,2025,불교 문화유산학과 가,75.0
dongguk,동국대학교,2025,문과 영어영문학부 나,77.0
dongguk,동국대학교,2025,사회과학 미디어커뮤니케이션학전공 가,84.0
dongguk,동국대학교,2025,광고홍보학과 가,83.5
dongguk,동국대학교,2025,사회복지학과 나,84.0
dongguk,동국대학교,2025,경영학과 가,84.0
dongguk,동국대학교,2025,회계학과 나,86.5
dongguk,동국대학교,2025,바이오환경과학과 나,75.5
dongguk,동국대학교,2025,의생명공학과 가,74.0
dongguk,동국대학교,2025,공과 건설환경공학과 나,68.5
dongguk,동국대학교,2025,약학과,96.92
dongguk,동국대학교,2025,컴퓨터AI학부 (인문),90.51
dongguk,동국대학교,2025,경찰행정학부,90.36
dongguk,동국대학교,2025,국어국문문예창작학부,87.82
dongguk,동국대학교,2025,불교학부,85.8
dongguk,동국대학교,2024,약학과,97.3
dongguk,동국대학교,2024,AI소프트웨어융합학부 (자연),90.03
dongguk,동국대학교,2024,시스템반도체학부,90.02
dongguk,동국대학교,2024,전자전기공학부,89.55
dongguk,동국대학교,2024,에너지신소재공학과,89.16
dongguk,동국대학교,2024,경찰행정학부,90.9
dongguk,동국대학교,2024,AI소프트웨어융합학부 (인문),89.02
dongguk,동국대학교,2024,통계학과,88.48
dongguk,동국대학교,2024,식품산업관리학과,88.41
dongguk,동국대학교,2024,회계학과,88.39
dongguk,동국대학교,2024,불교학부,85.52
dongguk,동국대학교,2024,문화재학과,87.46
dongguk,동국대학교,2024,국어국문문예창작학부,86.8
dongguk,동국대학교,2024,영어영문학부,87.06
dongguk,동국대학교,2024,일본학과,86.52
dongguk,동국대학교,2024,중어중문학과,87.22
dongguk,동국대학교,2024,철학과,87.16
dongguk,동국대학교,2024,사학과,87.4
dongguk,동국대학교,2024,수학과,88.53
dongguk,동국대학교,2024,화학과,88.8
dongguk,동국대학교,2024,물리학과,88.62
dongguk,동국대학교,2024,법학과,87.79
dongguk,동국대학교,2024,정치외교학전공,87.07
dongguk,동국대학교,2024,행정학전공,87.78
dongguk,동국대학교,2024,북한학전공,86.28
dongguk,동국대학교,2024,경제학과,88.28
dongguk,동국대학교,2024,국제통상학과,87.82
dongguk,동국대학교,2024,사회학전공,86.83
dongguk,동국대학교,2024,미디어커뮤니케이션학전공,87.89
dongguk,동국대학교,2024,광고홍보학과,87.75
dongguk,동국대학교,2024,사회복지학과,87.25
dongguk,동국대학교,2024,경영학과,87.99
dongguk,동국대학교,2024,경영정보학과,88.34
dongguk,동국대학교,2024,바이오환경과학과,87.81
dongguk,동국대학교,2024,생명과학과,88.44
dongguk,동국대학교,2024,식품생명공학과,87.24
dongguk,동국대학교,2024,의생명공학과,88.43
dongguk,동국대학교,2024,정보통신공학과,89.08
dongguk,동국대학교,2024,건설환경공학과,88.28
dongguk,동국대학교,2024,화공생물공학과,88.8
dongguk,동국대학교,2024,기계로봇에너지공학과,89.02
dongguk,동국대학교,2024,건축공학부,88.19
dongguk,동국대학교,2024,산업시스템공학과,88.7
dongguk,동국대학교,2024,교육학과,87.91
dongguk,동국대학교,2024,국어교육과,86.73
dongguk,동국대학교,2024,역사교육과,87.66
dongguk,동국대학교,2024,지리교육과,87.59
dongguk,동국대학교,2024,수학교육과,87.86
dongguk,동국대학교,2024,가정교육과,87.53
dongguk,동국대학교,2024,영화영상학과,87.57
dongguk,동국대학교,2023,약학과,96.5
dongguk,동국대학교,2023,AI소프트웨어융합학부 (인문),89.667
dongguk,동국대학교,2023,경찰행정학부,89.833
dongguk,동국대학교,2023,불교학부,84.833
dongguk,동국대학교,2023,미디어커뮤니케이션학부,84.167
dongguk,동국대학교,2022,경영정보학과,88.3
dongguk,동국대학교,2022,경제학과,88.35
dongguk,동국대학교,2022,국어교육과,88.12
dongguk,동국대학교,2022,멀티미디어공학과,89.31
dongguk,동국대학교,2022,미디어커뮤니케이션학과,87.55
dongguk,동국대학교,2022,약학과,96.42
dongguk,동국대학교,2022,전자전기공학부,89.76
dongguk,동국대학교,2022,통계학과,88.49
dongguk,동국대학교,2022,화학과,89.62
dongguk,동국대학교,2022,건축공학부,87.66
dongguk,동국대학교,2022,경영학과,87.01
dongguk,동국대학교,2022,경찰행정학과,91.29
dongguk,동국대학교,2022,물리반도체과학부,88.44
dongguk,동국대학교,2022,법학과,86.73
dongguk,동국대학교,2022,영어영문학과,85.97
dongguk,동국대학교,2022,컴퓨터공학과,90.65
ssu,숭실대학교,2025,금융학부,86.8
ssu,숭실대학교,2025,사학과,73.7
ssu,숭실대학교,2025,정보보호학과,91.8
ssu,숭실대학교,2025,수학과,76.0
ssu,숭실대학교,2023,컴퓨터학부,89.3
ssu,숭실대학교,2023,소프트웨어학부,87.2
ssu,숭실대학교,2023,글로벌미디어학부,86.4
ssu,숭실대학교,2023,사회복지학부,84.1
ssu,숭실대학교,2023,신소재공학과,87.3
ssu,숭실대학교,2023,의생명시스템학부,87.8
ssu,숭실대학교,2023,수학과,86.6
ssu,숭실대학교,2023,화학과,86.3
